item_id,similar_id,score
84797A,84873A,0.1443
84797A,84685,0.1417
84797A,62096B,0.1417
84797A,84469,0.1393
84797A,62094B,0.1387
84797A,47593B,0.1336
84797A,47593A,0.1336
84797A,16169K,0.1326
84797A,84762B,0.1291
21376,21377,0.5457
21376,21378,0.4763
21376,21379,0.4451
21376,84661B,0.1715
21376,84661A,0.1715
21376,21344,0.1715
21376,21630,0.1715
21376,21369,0.1715
21376,90108,0.1715
21376,84757,0.1715
21376,22101,0.1669
21376,21117,0.1617
21376,20896,0.1534
21376,35598B,0.1463
21376,90001D,0.14
21376,84661C,0.14
21376,21343,0.14
21376,72750A,0.14
21376,20796,0.14
21376,47369A,0.14
84800M,84799,0.2582
84800M,84800L,0.252
84800M,84529B,0.2357
84800M,90209B,0.1925
84800M,21627,0.1721
84800M,20836,0.1667
84800M,90209A,0.1667
84800M,90208,0.1667
84800M,21758,0.1667
84800M,84877B,0.1667
84800M,35096A,0.1617
84800M,21281,0.1491
84800M,17129F,0.1491
84800M,21879,0.1421
84800M,46776B,0.1361
84800M,84751B,0.1361
84800M,84800S,0.1361
84800M,22092,0.1333
84800M,21280,0.1333
84800M,21279,0.1307
22753,22754,0.4583
22753,22755,0.4292
22753,22757,0.2572
22753,22758,0.2421
22753,22756,0.2415
22753,22752,0.224
22753,22837,0.2029
22753,35817P,0.1543
22753,35815P,0.1543
22753,22834,0.1336
22753,21095,0.1336
22753,21985,0.132
22753,85232B,0.1279
22753,90002A,0.1166
22753,21099,0.1157
22753,21026,0.1123
22753,22468,0.1102
22753,16011,0.1091
22753,47420,0.1091
22753,35638B,0.1091
21043,84842,0.1846
21043,21418,0.1651
21043,37509,0.1612
21043,21040,0.1557
21043,20941,0.1532
21043,22141,0.1508
21043,22782,0.1508
21043,37479B,0.1508
21043,84805B,0.1508
21043,22897,0.143
21043,21038,0.1421
21043,20899,0.1421
21043,84801A,0.1421
21043,20898,0.1396
21043,85034C,0.1396
21043,22426,0.1365
21043,84951A,0.1348
21043,85027L,0.1348
21043,47578A,0.1348
21043,21836,0.1316
21779,21780,0.5196
21779,21276,0.5021
21779,21275,0.2907
21779,22823,0.2236
21779,85132B,0.2193
21779,85007,0.1732
21779,72772,0.169
21779,84661A,0.1581
21779,72754B,0.1581
21779,85167A,0.1491
21779,21270,0.1414
21779,90001D,0.1291
21779,72487,0.1291
21779,47016,0.1291
21779,84684,0.1291
21779,84661C,0.1291
21779,21343,0.1291
21779,72750A,0.1291
21779,84706C,0.1291
21779,84685,0.1268
90162A,90162D,0.6124
90162A,90162C,0.5477
90162A,90162B,0.5
90162A,35638B,0.2887
90162A,90128A,0.2887
90162A,90128B,0.2887
90162A,22830,0.2887
90162A,46776E,0.2357
90162A,90037A,0.2357
90162A,90210D,0.2357
90162A,20816,0.2041
90162A,90208,0.2041
90162A,90197D,0.2041
90162A,90036D,0.2041
90162A,84984D,0.1826
90162A,84858A,0.1826
90162A,90036C,0.1826
90162A,90089,0.1826
90162A,90210B,0.1826
90162A,90179B,0.1826
84770,21332,0.272
84770,21344,0.1961
84770,84679,0.1961
84770,84467,0.1903
84770,82613A,0.18
84770,84909A,0.1774
84770,84638,0.1754
84770,21300,0.1754
84770,82613D,0.1712
84770,37492B,0.1698
84770,84661C,0.1601
84770,21343,0.1601
84770,72750A,0.1601
84770,84637,0.1601
84770,82613B,0.1601
84770,21298,0.1601
84770,84615,0.1601
84770,20840,0.1538
84770,47585A,0.1471
84770,85007,0.1432
21032,21027,0.4899
21032,21031,0.4
21032,21030,0.3814
21032,90114,0.3651
21032,90126C,0.3162
21032,90119,0.3162
21032,84510E,0.3162
21032,16248B,0.3162
21032,21026,0.3068
21032,21025,0.3
21032,90116,0.239
21032,90128C,0.2236
21032,90128B,0.2236
21032,90126A,0.2236
21032,90128A,0.2236
21032,84967A,0.2236
21032,22856,0.2236
21032,47016,0.1826
21032,47471,0.1754
21032,16236,0.1604
20704,20705,0.4854
20704,20701,0.2236
20704,20700,0.189
20704,90126A,0.1768
20704,21369,0.1768
20704,20694,0.1508
20704,20695,0.1508
20704,20699,0.15
20704,90100,0.1443
20704,90099,0.1443
20704,90114,0.1443
20704,21054,0.1415
20704,84569D,0.1306
20704,21721,0.1286
20704,20902,0.125
20704,84705C,0.125
20704,85162B,0.125
20704,21287,0.125
20704,90035A,0.125
20704,84507C,0.125
16207B,84875D,0.3086
16207B,16206B,0.3086
16207B,21711,0.2673
16207B,37488A,0.2673
16207B,90214V,0.2673
16207B,21944,0.2417
16207B,20714,0.239
16207B,85162C,0.2279
16207B,21946,0.2279
16207B,21709,0.2224
16207B,84247C,0.2182
16207B,84915,0.2182
16207B,85162A,0.202
16207B,16049,0.1952
16207B,20902,0.189
16207B,84705C,0.189
16207B,85162B,0.189
16207B,21579,0.1793
16207B,21710,0.1771
16207B,20701,0.169
20902,84805A,0.2887
20902,84905,0.2673
20902,84705C,0.25
20902,85162B,0.25
20902,20701,0.2236
20902,84251B,0.2236
20902,84809B,0.2236
20902,20898,0.2182
20902,20615,0.189
20902,16207B,0.189
20902,20700,0.189
20902,21847,0.189
20902,84251C,0.189
20902,90016B,0.189
20902,20910,0.1768
20902,47585A,0.1768
20902,16162L,0.1667
20902,20663,0.1667
20902,47586A,0.1667
20902,84951A,0.1581
85166B,90185A,0.2425
85166B,20769,0.2117
85166B,20831,0.2018
85166B,20830,0.1945
85166B,72781,0.1833
85166B,85124A,0.1595
85166B,85167B,0.1485
85166B,21366,0.1463
85166B,84976,0.1463
85166B,84617,0.14
85166B,72783,0.14
85166B,85039C,0.1345
85166B,20772,0.132
85166B,84826,0.1296
85166B,84625B,0.1296
85166B,84562A,0.1286
85166B,20735,0.1252
85166B,20902,0.1213
85166B,84705C,0.1213
85166B,85162B,0.1213
84705C,84706C,0.2887
84705C,20902,0.25
84705C,85162B,0.25
84705C,17038,0.25
84705C,81950V,0.25
84705C,82076,0.25
84705C,20701,0.2236
84705C,84613A,0.2236
84705C,20823,0.2236
84705C,84613C,0.2041
84705C,16207B,0.189
84705C,20700,0.189
84705C,21847,0.189
84705C,90057,0.189
84705C,84313A,0.189
84705C,90002A,0.189
84705C,85168B,0.189
84705C,47420,0.1768
84705C,84597B,0.1768
84705C,84313C,0.1768
20700,20701,0.5071
20700,90100,0.2182
20700,90099,0.2182
20700,90114,0.2182
20700,20705,0.2097
20700,20830,0.202
20700,20704,0.189
20700,20902,0.189
20700,84705C,0.189
20700,85162B,0.189
20700,90035A,0.189
20700,84746,0.169
20700,21393,0.169
20700,37351,0.169
20700,84906,0.1543
20700,21090,0.1455
20700,20692,0.144
20700,16207B,0.1429
20700,21847,0.1429
20700,22144,0.1429
16162L,84924F,0.3849
16162L,16168M,0.3143
16162L,84924D,0.2722
16162L,16202B,0.252
16162L,37444A,0.252
16162L,20910,0.2357
16162L,37444C,0.2357
16162L,16043,0.2357
16162L,84927D,0.2357
16162L,84632,0.2357
16162L,21281,0.2236
16162L,16202A,0.2222
16162L,21336,0.2222
16162L,84927A,0.2222
16162L,84927E,0.2222
16162L,20663,0.2222
16162L,37444B,0.2222
16162L,85160B,0.2108
16162L,37423,0.2108
16162L,21280,0.2
85162B,85162C,0.603
85162B,85162A,0.5345
85162B,84616,0.3162
85162B,84660A,0.2887
85162B,20902,0.25
85162B,84705C,0.25
85162B,81952V,0.25
85162B,81952B,0.25
85162B,20701,0.2236
85162B,16201A,0.2236
85162B,20619,0.2085
85162B,84660B,0.2041
85162B,16207B,0.189
85162B,20700,0.189
85162B,21847,0.189
85162B,16202E,0.189
85162B,45016,0.1768
85162B,16162L,0.1667
85162B,21117,0.1667
85162B,47586A,0.1667
16168M,16162L,0.3143
16168M,16162M,0.2722
16168M,20910,0.1667
16168M,46138B,0.1667
16168M,20879,0.1667
16168M,90158,0.1667
16168M,84632,0.1667
16168M,84313C,0.1667
16168M,20992,0.1604
16168M,84745B,0.1491
16168M,21850,0.1421
16168M,20866,0.1387
16168M,84743C,0.1361
16168M,84857C,0.1361
16168M,16045,0.1361
16168M,10124G,0.1361
16168M,20705,0.1307
16168M,22820,0.1307
16168M,20772,0.1283
16168M,20984,0.127
21636,21635,0.4901
21636,90185A,0.2887
21636,21634,0.2462
21636,85070,0.2041
21636,90019C,0.2041
21636,21643,0.1803
21636,90019B,0.1667
21636,84965B,0.1667
21636,84926A,0.1443
21636,84926E,0.1443
21636,90018B,0.1443
21636,21371,0.1443
21636,90018A,0.1443
21636,90018C,0.1443
21636,90014B,0.1443
21636,20763,0.1325
21636,17178,0.1325
21636,84933C,0.1291
21636,90214D,0.1291
21636,79051A,0.1291
46776D,72024U,0.2582
46776D,84251B,0.2582
46776D,46775E,0.2357
46776D,46776A,0.2182
46776D,21338,0.1925
46776D,17129D,0.1826
46776D,85169C,0.1826
46776D,21255,0.1803
46776D,72487,0.1667
46776D,46775D,0.1667
46776D,85145,0.1667
46776D,47562,0.1667
46776D,35004P,0.1601
46776D,84251G,0.1601
46776D,15039,0.1491
46776D,20803,0.1443
46776D,84497,0.14
46776D,21663,0.1361
46776D,16014,0.1325
46776D,20782,0.1325
72122,72131,0.2652
72122,72024U,0.2372
72122,85230A,0.2144
72122,90070,0.2041
72122,71510,0.2041
72122,72134,0.2004
72122,72128,0.1884
72122,72133,0.1875
72122,72796B,0.1875
72122,79406,0.1875
72122,90027C,0.1768
72122,71050,0.1768
72122,90197D,0.1768
72122,90156,0.1768
72122,78034B,0.1768
72122,85231E,0.1667
72122,85231G,0.1644
72122,85231B,0.1641
72122,17181,0.1622
72122,37491C,0.1581
85131C,85131B,0.6547
85131C,85131D,0.6172
85131C,85131A,0.3466
85131C,84891B,0.2887
85131C,84757,0.2041
85131C,84972L,0.1806
85131C,90209B,0.1667
85131C,22948,0.1667
85131C,35610A,0.1667
85131C,90200A,0.1601
85131C,35598D,0.1601
85131C,22222,0.1513
85131C,22156,0.1502
85131C,22819,0.1491
85131C,90209A,0.1443
85131C,90208,0.1443
85131C,35817P,0.1443
85131C,90201D,0.1443
85131C,90201C,0.1443
85131C,22184,0.1336
90209B,90209A,0.5774
90209B,90208,0.5774
90209B,85179A,0.2357
90209B,84800L,0.2182
90209B,90058B,0.2182
90209B,22157,0.2144
90209B,21353,0.2041
90209B,20845,0.2041
90209B,84800M,0.1925
90209B,21261,0.1826
90209B,84802A,0.1741
90209B,90120B,0.1741
90209B,85131C,0.1667
90209B,90120D,0.1667
90209B,90200A,0.1601
90209B,21194,0.1601
90209B,21446,0.1557
90209B,85131D,0.1543
90209B,90200B,0.1543
90209B,84799,0.1491
84799,84800M,0.2582
84799,84801B,0.2582
84799,84802A,0.2335
84799,84800L,0.1952
84799,84804A,0.1952
84799,84798B,0.1826
84799,84801A,0.1721
84799,90209B,0.1491
84799,90063B,0.1491
84799,90064B,0.1491
84799,44236,0.1491
84799,84798A,0.1491
84799,85131D,0.138
84799,90209A,0.1291
84799,84712B,0.1291
84799,90208,0.1291
84799,20838,0.1291
84799,22678,0.1291
84799,17011F,0.1291
84799,90016C,0.1291
84802A,84802B,0.4545
84802A,84804B,0.402
84802A,90036E,0.3015
84802A,84799,0.2335
84802A,84800L,0.2279
84802A,84805B,0.2132
84802A,37489D,0.2132
84802A,90083,0.2132
84802A,84803A,0.2132
84802A,84798B,0.2132
84802A,84465,0.201
84802A,21550,0.1983
84802A,90209B,0.1741
84802A,84805A,0.1741
84802A,20887,0.1741
84802A,37489B,0.1741
84802A,79172D,0.1741
84802A,90125B,0.1741
84802A,90063B,0.1741
84802A,90064B,0.1741
84800L,84804A,0.4286
84800L,84800M,0.252
84800L,84801A,0.252
84800L,84802A,0.2279
84800L,90209B,0.2182
84800L,84799,0.1952
84800L,90209A,0.189
84800L,90208,0.189
84800L,47469,0.1543
84800L,84800S,0.1543
84800L,21419,0.1543
84800L,21353,0.1336
84800L,20845,0.1336
84800L,85130C,0.126
84800L,84801B,0.126
84800L,84804B,0.126
84800L,21550,0.1243
84800L,84459A,0.1195
84800L,84802B,0.114
84800L,85131C,0.1091
90208,90209B,0.5774
90208,90209A,0.5
90208,90123C,0.5
90208,90157,0.3536
90208,35638B,0.3536
90208,90151,0.3536
90208,90152C,0.3536
90208,90120B,0.3015
90208,46776E,0.2887
90208,90037A,0.2887
90208,90019B,0.2887
90208,90149,0.2887
90208,90180B,0.2887
90208,90123B,0.2887
90208,90195A,0.2582
90208,20816,0.25
90208,90162D,0.25
90208,90197D,0.25
90208,90018B,0.25
90208,90123A,0.25
90040C,90040A,0.4472
90040C,90039B,0.4472
90040C,90039A,0.4472
90040C,90156,0.4472
90040C,90040B,0.3873
90040C,90039D,0.3162
90040C,90079,0.3162
90040C,90063A,0.3162
90040C,21306,0.2697
90040C,90206A,0.2582
90040C,90206C,0.2582
90040C,90070,0.2582
90040C,90038A,0.2582
90040C,90063B,0.2582
90040C,90078,0.2582
90040C,90179A,0.2582
90040C,90120A,0.2481
90040C,82076,0.2236
90040C,90138,0.2236
90040C,90000A,0.2236
84744,90027C,0.4472
84744,90027D,0.3162
84744,90027B,0.3162
84744,90070,0.2582
84744,85088,0.2481
84744,90040A,0.2236
84744,90086,0.2236
84744,90092,0.2236
84744,21990,0.2148
84744,90040C,0.2
84744,90084,0.2
84744,72132,0.2
84744,84548,0.1826
84744,90214N,0.1826
84744,90120C,0.1826
84744,90175D,0.1826
84744,85225,0.1826
84744,90143,0.1826
84744,84569B,0.1789
84744,90010A,0.169
90214M,90214G,0.6804
90214M,90214N,0.5443
90214M,90214T,0.5
90214M,90214E,0.4811
90214M,90214S,0.4303
90214M,90214C,0.4216
90214M,90214A,0.3928
90214M,90214I,0.3849
90214M,90214W,0.3333
90214M,90214P,0.2981
90214M,90214J,0.2887
90214M,90214K,0.2774
90214M,90214L,0.2774
90214M,90214O,0.2722
90214M,90214F,0.2722
90214M,90214B,0.252
90214M,90214H,0.2222
90214M,20986,0.1857
90214M,90040A,0.1667
90214M,44242B,0.1667
16259,22961,0.2425
16259,90202B,0.2425
16259,22963,0.2425
16259,16033,0.194
16259,16256B,0.1879
16259,84872A,0.1715
16259,16012,0.1455
16259,84569B,0.1455
16259,16235,0.143
16259,21830,0.14
16259,90019B,0.14
16259,90019A,0.14
16259,90170,0.14
16259,17007B,0.14
16259,62095B,0.14
16259,84873A,0.14
16259,10124G,0.14
16259,85114A,0.1345
16259,22332,0.1334
16259,21827,0.132
90040A,90038B,0.5
90040A,90020,0.5
90040A,90040C,0.4472
90040A,90040B,0.433
90040A,90060B,0.3536
90040A,90140,0.3536
90040A,90034,0.3536
90040A,90030C,0.3536
90040A,90038C,0.3536
90040A,90043,0.3536
90040A,90147,0.3015
90040A,90042A,0.2887
90040A,90038A,0.2887
90040A,90120D,0.2887
90040A,90120A,0.2774
90040A,90195A,0.2582
90040A,90030B,0.25
90040A,90035C,0.25
90040A,90123A,0.25
90040A,90155,0.25
90210D,90210C,0.8165
90210D,21369,0.4082
90210D,90128A,0.4082
90210D,90128B,0.4082
90210D,90210A,0.2887
90210D,90162D,0.2887
90210D,90036D,0.2887
90210D,90036C,0.2582
90210D,90089,0.2582
90210D,90210B,0.2582
90210D,90036A,0.2357
90210D,90162A,0.2357
90210D,90143,0.2357
90210D,84951B,0.2182
90210D,20860,0.2182
90210D,90085,0.2182
90210D,90010E,0.2182
90210D,90010A,0.2182
90210D,84247K,0.2041
90210D,21641,0.1741
21369,90210C,0.5
21369,90210D,0.4082
21369,90210A,0.3536
21369,21371,0.3536
21369,21307,0.2949
21369,84951B,0.2673
21369,72772,0.2673
21369,84247K,0.25
21369,72754B,0.25
21369,21117,0.2357
21369,35609A,0.2041
21369,72750A,0.2041
21369,20705,0.1961
21369,85163A,0.1826
21369,84782A,0.1826
21369,84247N,0.1768
21369,20704,0.1768
21369,84507C,0.1768
21369,21377,0.1768
21369,21356,0.1715
84951B,84951A,0.3586
84951B,21369,0.2673
84951B,90210C,0.2673
84951B,90210D,0.2182
84951B,90210A,0.189
84951B,84247K,0.1336
84951B,22853,0.1336
84951B,20910,0.1336
84951B,22784,0.126
84951B,21821,0.1195
84951B,22774,0.1195
84951B,22852,0.1195
84951B,22771,0.114
84951B,20849,0.114
84951B,35004S,0.1091
84951B,22845,0.0976
84951B,84247N,0.0945
84951B,20850,0.0945
84951B,21311,0.0917
84951B,21729,0.0917
90210C,90210D,0.8165
90210C,21369,0.5
90210C,90210A,0.3536
90210C,90143,0.2887
90210C,84951B,0.2673
90210C,90010E,0.2673
90210C,90010A,0.2673
90210C,84247K,0.25
90210C,84247N,0.1768
90210C,21311,0.1715
90210C,22389,0.1508
90210C,21534,0.1482
90210C,21307,0.1474
90210C,20989,0.1474
90210C,21802,0.1443
90210C,85107,0.1443
90210C,21803,0.1414
90210C,21186,0.1213
90210C,21845,0.1213
90210C,85183A,0.1195
90210A,90052,0.5
90210A,90210B,0.4472
90210A,21369,0.3536
90210A,90210C,0.3536
90210A,90210D,0.2887
90210A,84427B,0.2887
90210A,90014B,0.25
90210A,90211B,0.25
90210A,90046,0.25
90210A,72798C,0.2236
90210A,21373,0.2236
90210A,90214O,0.2041
90210A,90194,0.2041
90210A,90014A,0.2041
90210A,90185B,0.2041
90210A,84951B,0.189
90210A,90180A,0.189
90210A,90161A,0.189
90210A,90003D,0.189
90210A,84247K,0.1768
84508C,84508B,0.5715
84508C,84507B,0.2052
84508C,84327A,0.1932
84508C,84805A,0.1826
84508C,84912A,0.1732
84508C,37340,0.1581
84508C,37327,0.1581
84508C,84507C,0.1581
84508C,20902,0.1581
84508C,20818,0.1534
84508C,21644,0.1414
84508C,47369B,0.1414
84508C,90124A,0.1414
84508C,84809B,0.1414
84508C,20819,0.1319
84508C,72771B,0.1291
84508C,22071,0.1223
84508C,84360,0.1195
84508C,90016B,0.1195
84508C,84706D,0.1195
35964,71496A,0.4082
35964,79149B,0.2887
35964,46776E,0.2357
35964,35610A,0.2357
35964,35817P,0.2041
35964,46776C,0.1826
35964,35599B,0.1826
35964,21882,0.1741
35964,85019C,0.1667
35964,84576,0.1667
35964,35610B,0.1667
35964,71406C,0.1667
35964,21424,0.1571
35964,16202C,0.1543
35964,16202E,0.1543
35964,46776A,0.1543
35964,35600D,0.1543
35964,85131B,0.1543
35964,85165,0.1443
35964,10125,0.138
79149B,79157B,0.7071
79149B,90070,0.4082
79149B,90185D,0.4082
79149B,90175B,0.3536
79149B,90088,0.3162
79149B,35964,0.2887
79149B,90093,0.2887
79149B,90185C,0.2887
79149B,90143,0.2887
79149B,16202C,0.2673
79149B,16202E,0.2673
79149B,90087,0.2673
79149B,90010A,0.2673
79149B,90010E,0.2673
79149B,90085,0.2673
79149B,90002D,0.25
79149B,90090,0.25
79149B,85078,0.25
79149B,20869,0.2357
79149B,16202A,0.2357
35838A,85084,0.2097
35838A,79149B,0.189
35838A,17084G,0.189
35838A,47344B,0.189
35838A,84760S,0.1612
35838A,84629,0.1543
35838A,40005B,0.1543
35838A,20735,0.138
35838A,20940,0.138
35838A,21133,0.1375
35838A,84933B,0.1336
35838A,47351B,0.1336
35838A,21729,0.1296
35838A,35085E,0.1195
35838A,84933C,0.1195
35838A,21010,0.1195
35838A,21370,0.1195
35838A,21367,0.1195
35838A,21368,0.1195
35838A,22118,0.1173
20794,79030D,0.2279
20794,22039,0.1672
20794,85169D,0.1672
20794,84228,0.1508
20794,84849A,0.1421
20794,35810B,0.1383
20794,84686,0.1383
20794,20795,0.1348
20794,21263,0.1348
20794,72798C,0.1348
20794,22450,0.1319
20794,22446,0.1257
20794,21272,0.1251
20794,71215,0.1231
20794,22758,0.1183
20794,22053,0.1183
20794,22449,0.1168
20794,22451,0.1168
20794,22511,0.1161
20794,84830,0.114
90195A,90195B,0.5963
90195A,90122B,0.3904
90195A,90120B,0.3892
90195A,90196A,0.3873
90195A,90040B,0.3727
90195A,90141E,0.3651
90195A,90029,0.3162
90195A,90122A,0.3162
90195A,90147,0.3114
90195A,90120D,0.2981
90195A,90149,0.2981
90195A,90123B,0.2981
90195A,90180A,0.2928
90195A,90120A,0.2864
90195A,90160D,0.2739
90195A,90157,0.2739
90195A,90178A,0.2582
90195A,90038B,0.2582
90195A,90123A,0.2582
90195A,90040A,0.2582
90029,90001C,0.5774
90029,22961,0.4082
90029,90202B,0.4082
90029,22963,0.4082
90029,90075,0.4082
90029,90183C,0.4082
90029,90077,0.4082
90029,90025F,0.4082
90029,90025B,0.4082
90029,90024E,0.3333
90029,90195A,0.3162
90029,90141E,0.2887
90029,90141C,0.2887
90029,90141A,0.2887
90029,90024B,0.2887
90029,90039D,0.2887
90029,90176C,0.2887
90029,90079,0.2887
90029,90176A,0.2887
90029,90025E,0.2887
90024E,90000B,0.6124
90024E,90024D,0.4629
90024E,90000A,0.4082
90024E,90001B,0.4082
90024E,90176D,0.4082
90024E,90021,0.4082
90024E,90064A,0.4082
90024E,90000D,0.3651
90024E,90029,0.3333
90024E,90150,0.3333
90024E,90199B,0.3333
90024E,90203,0.3162
90024E,90058B,0.3086
90024E,90010E,0.3086
90024E,90024B,0.2887
90024E,90001C,0.2887
90024E,90034,0.2887
90024E,84857A,0.2887
90024E,90001A,0.2887
90024E,90025E,0.2887
20616,20653,0.3508
20616,90029,0.2582
20616,90024E,0.2582
20616,20615,0.239
20616,20910,0.2236
20616,90024B,0.2236
20616,90001C,0.2236
20616,20619,0.1978
20616,20622,0.1732
20616,20617,0.1704
20616,90000B,0.1581
20616,20902,0.1581
20616,21865,0.1569
20616,90122C,0.1414
20616,90179B,0.1414
20616,20667,0.1414
20616,20664,0.1414
20616,84251B,0.1414
20616,35233,0.1414
20616,21111,0.1384
22420,22421,0.4835
22420,22419,0.4427
22420,22422,0.2464
22420,17012A,0.1857
22420,90018B,0.1857
22420,90018A,0.1857
22420,90014C,0.1404
22420,22418,0.1329
22420,22830,0.1313
22420,17012F,0.1313
22420,90019C,0.1313
22420,90016A,0.1313
22420,22646,0.1263
22420,17001,0.1238
22420,21643,0.116
22420,84592,0.112
22420,85064,0.1109
22420,22347,0.1107
22420,85170B,0.1072
22420,20964,0.1072
85170B,84984B,0.2357
85170B,84984A,0.2357
85170B,85180B,0.1826
85170B,85019A,0.1826
85170B,22167,0.1617
85170B,85170D,0.1601
85170B,85020,0.1361
85170B,21765,0.1231
85170B,21198,0.1204
85170B,72819,0.1155
85170B,72598,0.1132
85170B,21333,0.1101
85170B,21846,0.1091
85170B,21637,0.1091
85170B,22420,0.1072
85170B,79323B,0.1072
85170B,22448,0.1037
85170B,21549,0.1037
85170B,22418,0.1033
85170B,47480,0.1021
51020A,51020B,0.4041
51020A,21786,0.1936
51020A,37489C,0.1826
51020A,90158,0.1826
51020A,20996,0.1675
51020A,17109B,0.1557
51020A,82011C,0.1491
51020A,10124G,0.1491
51020A,21780,0.1333
51020A,37491B,0.1291
51020A,37489A,0.1291
51020A,16244A,0.1291
51020A,16244B,0.1291
51020A,17014E,0.1291
51020A,84711A,0.1291
51020A,47343A,0.1291
51020A,21942,0.1185
51020A,20963,0.1155
51020A,37491C,0.1155
51020A,84907,0.1155
47586A,84905,0.3563
47586A,47585A,0.2946
47586A,20837,0.2357
47586A,84679,0.2357
47586A,46000U,0.2294
47586A,20901,0.2108
47586A,72750C,0.201
47586A,84615,0.1925
47586A,84923,0.1925
47586A,84805A,0.1925
47586A,84469,0.1857
47586A,85007,0.1721
47586A,84467,0.1715
47586A,20836,0.1667
47586A,35811A,0.1667
47586A,81952V,0.1667
47586A,81952B,0.1667
47586A,85162B,0.1667
47586A,20902,0.1667
47586A,90086,0.1667
35271S,17084G,0.2673
35271S,90179A,0.2182
35271S,90069,0.2182
35271S,90026D,0.2182
35271S,47369A,0.2182
35271S,84933B,0.189
35271S,17011A,0.169
35271S,35085E,0.169
35271S,84933C,0.169
35271S,84907,0.169
35271S,35980C,0.1612
35271S,17091F,0.1543
35271S,90175D,0.1543
35271S,90029,0.1543
35271S,90115,0.1543
35271S,90160A,0.1543
35271S,85084,0.1482
35271S,20878,0.1455
35271S,90058B,0.1429
35271S,35793,0.1429
17011A,21196,0.2582
17011A,17014E,0.2236
17011A,17013D,0.2236
17011A,17084N,0.2169
17011A,72816,0.1826
17011A,35271S,0.169
17011A,90058B,0.169
17011A,17084A,0.1581
17011A,72038P,0.1581
17011A,85169B,0.1491
17011A,84666,0.1491
17011A,85160B,0.1414
17011A,85160A,0.1291
17011A,72750A,0.1291
17011A,84665,0.1291
17011A,85169D,0.124
17011A,20757,0.124
17011A,21167,0.1195
17011A,85110,0.1155
17011A,17021,0.1118
16052,22609,0.2462
16052,35909A,0.2132
16052,16218,0.201
16052,90214E,0.1741
16052,16238,0.1709
16052,16049,0.1557
16052,90065A,0.1508
16052,84549,0.1508
16052,21209,0.1463
16052,16235,0.1334
16052,84715,0.1257
16052,90093,0.1231
16052,84952A,0.1231
16052,16012,0.1206
16052,22432,0.1166
16052,20977,0.115
16052,84725,0.114
16052,84527,0.114
16052,16169M,0.114
16052,85089,0.114
22609,22608,0.3227
22609,22610,0.2801
22609,16052,0.2462
22609,22418,0.1643
22609,22733,0.1614
22609,21719,0.1491
22609,35909A,0.1443
22609,22830,0.1443
22609,22732,0.1204
22609,90214I,0.1179
22609,90100,0.1179
22609,16238,0.1157
22609,22045,0.1144
22609,20986,0.1137
22609,10120,0.1132
22609,22382,0.111
22609,22734,0.1104
22609,84868B,0.1021
22609,84549,0.1021
22609,22175,0.0998
17021,17012A,0.25
17021,17084N,0.1819
17021,17084P,0.1768
17021,84803A,0.1768
17021,35638B,0.1768
17021,17012F,0.1768
17021,22803,0.1768
17021,84802A,0.1508
17021,84857C,0.1443
17021,10080,0.1443
17021,35265,0.1443
17021,37379A,0.125
17021,79329,0.125
17021,22869,0.125
17021,17012C,0.125
17021,17012B,0.125
17021,85230A,0.1213
17021,17091J,0.1157
17021,22214,0.1147
17021,17091A,0.1118
46307,84313A,0.2182
46307,84313C,0.2041
46307,84313B,0.1741
46307,37482P,0.1543
46307,84472,0.1325
46307,16014,0.1325
46307,21399,0.1325
46307,84819,0.1291
46307,21882,0.1231
46307,46000P,0.1204
46307,16015,0.1204
46307,84972L,0.1204
46307,84773,0.1179
46307,22390,0.1179
46307,84658,0.1091
46307,21144,0.1091
46307,21185,0.1072
46307,21665,0.1072
46307,84620,0.1054
46307,21398,0.1054
45016,44217M,0.3536
45016,84660A,0.2041
45016,20821,0.2041
45016,46126A,0.1826
45016,85162B,0.1768
45016,84782B,0.1581
45016,16201A,0.1581
45016,35085E,0.1581
45016,79315W,0.1581
45016,84367,0.1581
45016,75131,0.1474
45016,84660B,0.1443
45016,44089A,0.1443
45016,16202E,0.1336
45016,44089C,0.1336
45016,35271S,0.1336
45016,85026B,0.125
45016,84597B,0.125
45016,85078,0.125
45016,21463,0.1217
84927A,84927E,0.5556
84927A,84924F,0.3849
84927A,84927D,0.3536
84927A,84924D,0.2722
84927A,16202B,0.252
84927A,37444A,0.252
84927A,84966B,0.2357
84927A,84965A,0.2357
84927A,37444C,0.2357
84927A,16043,0.2357
84927A,16202A,0.2222
84927A,21336,0.2222
84927A,16162L,0.2222
84927A,20663,0.2222
84927A,37444B,0.2222
84927A,85160B,0.2108
84927A,37423,0.2108
84927A,84965B,0.1925
84927A,84967C,0.1925
84927A,84706F,0.1925
90059C,90059E,0.7071
90059C,90202C,0.5
90059C,84877D,0.4082
90059C,90003C,0.3536
90059C,35599B,0.3162
90059C,90003B,0.3162
90059C,71406C,0.2887
90059C,90082B,0.2887
90059C,90013D,0.2887
90059C,90214B,0.2673
90059C,82011B,0.25
90059C,35598B,0.2132
90059C,45008C,0.2041
90059C,71279,0.2041
90059C,90082D,0.189
90059C,22472,0.1857
90059C,22263,0.1826
90059C,85163A,0.1826
90059C,16256B,0.1826
90059C,22641,0.1768
22504,22503,0.2649
22504,22828,0.2294
